solar,demand,wind_big,wind_small,ecar,heatpump
0.0,-2578.7300000000005,10.393633124955159,1.9130854775184907,0.0,-2578.7300000000005
0.0,-2345.1800000000003,10.393633124955159,1.9130854775184907,0.0,-2345.1800000000003
0.0,-1915.4,10.393633124955159,1.9130854775184907,0.0,-1915.4
0.0,-1881.87,10.393633124955159,1.9130854775184907,0.0,-1881.87
0.0,-2046.6600000000003,183.3870138303464,3.565397576789404,0.0,-2046.6600000000003
0.0,-2519.45,433.3581471729667,4.691370585797426,0.0,-2519.45
0.0,-2805.64,433.3581471729667,4.691370585797426,0.0,-2805.64
0.0016929,-2973.16,433.3581471729667,4.691370585797426,0.0,-2973.16
0.011850300000000001,-2884.3599999999997,748.9661518987632,5.874934495489499,1205.4794520548558,-2884.3599999999997
0.0084645,-2841.8399999999992,748.9661518987632,5.874934495489499,1205.4794520548558,-2841.8399999999992
0.019468350000000002,-2989.73,748.9661518987632,5.874934495489499,1205.4794520548558,-2989.73
0.034704450000000005,-3201.51,1143.4669774133872,7.467764981568688,1205.4794520548558,-3201.51
0.022007700000000005,-3172.82,1143.4669774133872,7.467764981568688,1205.4794520548558,-3172.82
0.011850300000000001,-3117.75,748.9661518987632,5.874934495489499,1205.4794520548558,-3117.75
0.0016929,-2921.43,748.9661518987632,5.874934495489499,1205.4794520548558,-2921.43
0.0,-3099.59,748.9661518987632,5.874934495489499,602.7397260274279,-3099.59
0.0,-3938.8800000000006,1143.4669774133872,7.467764981568688,3013.698630137139,-3938.8800000000006
0.0,-4536.94,1143.4669774133872,7.467764981568688,9041.095890411418,-4536.94
0.0,-4491.219999999999,1143.4669774133872,7.467764981568688,12054.794520548556,-4491.219999999999
0.0,-4160.26,1143.4669774133872,7.467764981568688,12054.794520548556,-4160.26
0.0,-3304.5499999999997,1143.4669774133872,7.467764981568688,9041.095890411418,-3304.5499999999997
0.0,-3090.52,1143.4669774133872,7.467764981568688,6027.397260274278,-3090.52
0.0,-2825.38,433.3581471729667,4.691370585797426,3013.698630137139,-2825.38
0.0,-2483.2,748.9661518987632,5.874934495489499,0.0,-2483.2
0.0,-2585.91,748.9661518987632,5.874934495489499,0.0,-2585.91
0.0,-2551.24,748.9661518987632,5.874934495489499,0.0,-2551.24
0.0,-2310.26,748.9661518987632,5.874934495489499,0.0,-2310.26
0.0,-2055.14,748.9661518987632,5.874934495489499,0.0,-2055.14
0.0,-2038.24,1143.4669774133872,7.467764981568688,0.0,-2038.24
0.0,-2287.0,748.9661518987632,5.874934495489499,0.0,-2287.0
0.00084645,-2571.42,748.9661518987632,5.874934495489499,0.0,-2571.42
0.0050787,-3146.0,748.9661518987632,5.874934495489499,0.0,-3146.0
0.01608255,-3194.34,748.9661518987632,5.874934495489499,1205.4794520548558,-3194.34
0.022007700000000005,-2948.91,748.9661518987632,5.874934495489499,1205.4794520548558,-2948.91
0.03724380000000001,-2917.52,748.9661518987632,5.874934495489499,1205.4794520548558,-2917.52
0.053326349999999995,-3029.97,748.9661518987632,5.874934495489499,1205.4794520548558,-3029.97
0.04401540000000001,-2951.6,748.9661518987632,5.874934495489499,1205.4794520548558,-2951.6
0.02116125,-2931.8199999999997,748.9661518987632,5.874934495489499,1205.4794520548558,-2931.8199999999997
0.0016929,-3097.0099999999998,433.3581471729667,4.691370585797426,1205.4794520548558,-3097.0099999999998
0.0,-3485.1000000000004,433.3581471729667,4.691370585797426,602.7397260274279,-3485.1000000000004
0.0,-4210.1900000000005,433.3581471729667,4.691370585797426,3013.698630137139,-4210.1900000000005
0.0,-4316.389999999999,433.3581471729667,4.691370585797426,9041.095890411418,-4316.389999999999
0.0,-4106.53,433.3581471729667,4.691370585797426,12054.794520548556,-4106.53
0.0,-3658.41,748.9661518987632,5.874934495489499,12054.794520548556,-3658.41
0.0,-3218.12,748.9661518987632,5.874934495489499,9041.095890411418,-3218.12
0.0,-3013.0599999999995,748.9661518987632,5.874934495489499,6027.397260274278,-3013.0599999999995
0.0,-2741.96,748.9661518987632,5.874934495489499,3013.698630137139,-2741.96
0.0,-2348.2,748.9661518987632,5.874934495489499,0.0,-2348.2
0.0,-1935.2900000000002,748.9661518987632,5.874934495489499,0.0,-1935.2900000000002
0.0,-1819.7800000000002,433.3581471729667,4.691370585797426,0.0,-1819.7800000000002
0.0,-1821.29,748.9661518987632,5.874934495489499,0.0,-1821.29
0.0,-1857.6200000000001,748.9661518987632,5.874934495489499,0.0,-1857.6200000000001
0.0,-1932.37,433.3581471729667,4.691370585797426,0.0,-1932.37
0.0,-2786.54,433.3581471729667,4.691370585797426,0.0,-2786.54
0.0,-3470.97,183.3870138303464,3.565397576789404,0.0,-3470.97
0.00253935,-3619.52,183.3870138303464,3.565397576789404,0.0,-3619.52
0.0084645,-3460.0600000000004,183.3870138303464,3.565397576789404,1205.4794520548558,-3460.0600000000004
0.0135432,-3360.1899999999996,183.3870138303464,3.565397576789404,1205.4794520548558,-3360.1899999999996
0.011003850000000003,-3219.5299999999997,183.3870138303464,3.565397576789404,1205.4794520548558,-3219.5299999999997
0.011003850000000003,-3105.57,10.393633124955159,1.9130854775184907,1205.4794520548558,-3105.57
0.0084645,-2992.5299999999993,0.0,0.0,1205.4794520548558,-2992.5299999999993
0.00423225,-3351.84,0.0,0.0,1205.4794520548558,-3351.84
0.00084645,-3535.4300000000003,0.0,0.0,1205.4794520548558,-3535.4300000000003
0.0,-3590.2500000000005,0.0,0.0,602.7397260274279,-3590.2500000000005
0.0,-4303.51,0.0,0.0,3013.698630137139,-4303.51
0.0,-4643.87,0.0,0.0,9041.095890411418,-4643.87
0.0,-4502.57,0.0,0.0,12054.794520548556,-4502.57
0.0,-4100.75,0.0,0.0,12054.794520548556,-4100.75
0.0,-3574.1400000000003,0.0,0.0,9041.095890411418,-3574.1400000000003
0.0,-3357.95,10.393633124955159,1.9130854775184907,6027.397260274278,-3357.95
0.0,-3059.4799999999996,10.393633124955159,1.9130854775184907,3013.698630137139,-3059.4799999999996
0.0,-2365.96,10.393633124955159,1.9130854775184907,0.0,-2365.96
0.0,-2100.4699999999993,10.393633124955159,1.9130854775184907,0.0,-2100.4699999999993
0.0,-1903.16,0.0,0.0,0.0,-1903.16
0.0,-1788.9300000000003,0.0,0.0,0.0,-1788.9300000000003
0.0,-1873.51,0.0,0.0,0.0,-1873.51
0.0,-1963.1899999999996,0.0,0.0,0.0,-1963.1899999999996
0.0,-2692.0,0.0,0.0,0.0,-2692.0
0.0,-3538.05,0.0,0.0,0.0,-3538.05
0.00253935,-3706.27,0.0,0.0,0.0,-3706.27
0.011850300000000001,-3271.71,0.0,0.0,1205.4794520548558,-3271.71
0.0253935,-2390.27,10.393633124955159,1.9130854775184907,1205.4794520548558,-2390.27
0.016929,-1502.6,10.393633124955159,1.9130854775184907,1205.4794520548558,-1502.6
0.01269675,-1130.5900000000001,10.393633124955159,1.9130854775184907,1205.4794520548558,-1130.5900000000001
0.011003850000000003,-1869.5700000000002,183.3870138303464,3.565397576789404,1205.4794520548558,-1869.5700000000002
0.0050787,-2047.6,183.3870138303464,3.565397576789404,1205.4794520548558,-2047.6
0.00084645,-2242.39,183.3870138303464,3.565397576789404,1205.4794520548558,-2242.39
0.0,-2846.54,183.3870138303464,3.565397576789404,602.7397260274279,-2846.54
0.0,-3756.84,10.393633124955159,1.9130854775184907,3013.698630137139,-3756.84
0.0,-4052.7299999999996,10.393633124955159,1.9130854775184907,9041.095890411418,-4052.7299999999996
0.0,-4033.25,183.3870138303464,3.565397576789404,12054.794520548556,-4033.25
0.0,-4051.28,183.3870138303464,3.565397576789404,12054.794520548556,-4051.28
0.0,-3370.39,183.3870138303464,3.565397576789404,9041.095890411418,-3370.39
0.0,-2681.9700000000003,183.3870138303464,3.565397576789404,6027.397260274278,-2681.9700000000003
0.0,-2255.88,433.3581471729667,4.691370585797426,3013.698630137139,-2255.88
0.0,-1919.06,433.3581471729667,4.691370585797426,0.0,-1919.06
0.0,-1728.7299999999998,433.3581471729667,4.691370585797426,0.0,-1728.7299999999998
0.0,-1845.43,748.9661518987632,5.874934495489499,0.0,-1845.43
0.0,-1992.69,748.9661518987632,5.874934495489499,0.0,-1992.69
0.0,-1752.54,433.3581471729667,4.691370585797426,0.0,-1752.54
0.0,-1660.9700000000003,433.3581471729667,4.691370585797426,0.0,-1660.9700000000003
0.0,-2135.26,748.9661518987632,5.874934495489499,0.0,-2135.26
0.00084645,-2950.0299999999997,748.9661518987632,5.874934495489499,0.0,-2950.0299999999997
0.011850300000000001,-3537.88,1143.4669774133872,7.467764981568688,0.0,-3537.88
0.016929,-3559.96,1553.937361894321,15.0,1205.4794520548558,-3559.96
0.022007700000000005,-3239.7799999999997,1845.5188561564355,15.0,1205.4794520548558,-3239.7799999999997
0.022854150000000004,-2734.9799999999996,1920.6819132706223,15.0,1205.4794520548558,-2734.9799999999996
0.01269675,-2547.84,1920.6819132706223,15.0,1205.4794520548558,-2547.84
0.00761805,-2552.35,1920.6819132706223,15.0,1205.4794520548558,-2552.35
0.00423225,-2793.5599999999995,2000.0,15.0,1205.4794520548558,-2793.5599999999995
0.0,-2999.99,2000.0,15.0,1205.4794520548558,-2999.99
0.0,-3166.72,1920.6819132706223,15.0,602.7397260274279,-3166.72
0.0,-4074.9,1553.937361894321,15.0,3013.698630137139,-4074.9
0.0,-4372.6900000000005,1143.4669774133872,7.467764981568688,9041.095890411418,-4372.6900000000005
0.0,-4126.049999999999,433.3581471729667,4.691370585797426,12054.794520548556,-4126.049999999999
0.0,-4067.8600000000006,183.3870138303464,3.565397576789404,12054.794520548556,-4067.8600000000006
0.0,-3735.1099999999997,183.3870138303464,3.565397576789404,9041.095890411418,-3735.1099999999997
0.0,-2934.8,10.393633124955159,1.9130854775184907,6027.397260274278,-2934.8
0.0,-2536.1099999999997,10.393633124955159,1.9130854775184907,3013.698630137139,-2536.1099999999997
0.0,-2185.82,0.0,0.0,0.0,-2185.82
0.0,-1948.94,10.393633124955159,1.9130854775184907,0.0,-1948.94
0.0,-1892.22,183.3870138303464,3.565397576789404,0.0,-1892.22
0.0,-2150.8700000000003,183.3870138303464,3.565397576789404,0.0,-2150.8700000000003
0.0,-2236.66,183.3870138303464,3.565397576789404,0.0,-2236.66
0.0,-1879.8599999999997,433.3581471729667,4.691370585797426,0.0,-1879.8599999999997
0.0,-2273.69,433.3581471729667,4.691370585797426,0.0,-2273.69
0.0,-2855.3999999999996,748.9661518987632,5.874934495489499,0.0,-2855.3999999999996
0.0135432,-3329.54,748.9661518987632,5.874934495489499,0.0,-3329.54
0.0304722,-3083.9,1143.4669774133872,7.467764981568688,1205.4794520548558,-3083.9
0.050787,-3260.7199999999993,1143.4669774133872,7.467764981568688,1205.4794520548558,-3260.7199999999993
0.0609444,-3144.16,1143.4669774133872,7.467764981568688,1205.4794520548558,-3144.16
0.06348375,-2607.98,1553.937361894321,15.0,1205.4794520548558,-2607.98
0.04486185,-2663.54,1553.937361894321,15.0,1205.4794520548558,-2663.54
0.02116125,-2691.76,1143.4669774133872,7.467764981568688,1205.4794520548558,-2691.76
0.0033858,-2732.3999999999996,748.9661518987632,5.874934495489499,1205.4794520548558,-2732.3999999999996
0.0,-2914.4100000000003,748.9661518987632,5.874934495489499,602.7397260274279,-2914.4100000000003
0.0,-3802.4399999999996,433.3581471729667,4.691370585797426,3013.698630137139,-3802.4399999999996
0.0,-4348.79,748.9661518987632,5.874934495489499,9041.095890411418,-4348.79
0.0,-4447.4800000000005,748.9661518987632,5.874934495489499,12054.794520548556,-4447.4800000000005
0.0,-3807.8900000000003,433.3581471729667,4.691370585797426,12054.794520548556,-3807.8900000000003
0.0,-3485.95,183.3870138303464,3.565397576789404,9041.095890411418,-3485.95
0.0,-3127.33,433.3581471729667,4.691370585797426,6027.397260274278,-3127.33
0.0,-2571.41,183.3870138303464,3.565397576789404,3013.698630137139,-2571.41
0.0,-2309.5299999999997,183.3870138303464,3.565397576789404,0.0,-2309.5299999999997
0.0,-1962.6399999999999,183.3870138303464,3.565397576789404,0.0,-1962.6399999999999
0.0,-2020.86,183.3870138303464,3.565397576789404,0.0,-2020.86
0.0,-2015.19,10.393633124955159,1.9130854775184907,0.0,-2015.19
0.0,-2080.6499999999996,10.393633124955159,1.9130854775184907,0.0,-2080.6499999999996
0.0,-2046.3,10.393633124955159,1.9130854775184907,0.0,-2046.3
0.0,-2478.25,10.393633124955159,1.9130854775184907,0.0,-2478.25
0.00084645,-3191.01,10.393633124955159,1.9130854775184907,0.0,-3191.01
0.014389649999999999,-3709.8799999999997,183.3870138303464,3.565397576789404,0.0,-3709.8799999999997
0.051633450000000004,-3399.9599999999996,183.3870138303464,3.565397576789404,1205.4794520548558,-3399.9599999999996
0.059251500000000006,-3201.2499999999995,183.3870138303464,3.565397576789404,1205.4794520548558,-3201.2499999999995
0.06940890000000001,-2759.4300000000003,433.3581471729667,4.691370585797426,1205.4794520548558,-2759.4300000000003
0.04994055,-2778.69,433.3581471729667,4.691370585797426,1205.4794520548558,-2778.69
0.043168950000000005,-2671.5499999999997,183.3870138303464,3.565397576789404,1205.4794520548558,-2671.5499999999997
0.0135432,-2811.89,183.3870138303464,3.565397576789404,1205.4794520548558,-2811.89
0.00253935,-3191.31,183.3870138303464,3.565397576789404,1205.4794520548558,-3191.31
0.0,-3590.4799999999996,183.3870138303464,3.565397576789404,602.7397260274279,-3590.4799999999996
0.0,-4121.58,183.3870138303464,3.565397576789404,3013.698630137139,-4121.58
0.0,-4525.08,183.3870138303464,3.565397576789404,9041.095890411418,-4525.08
0.0,-4210.8099999999995,433.3581471729667,4.691370585797426,12054.794520548556,-4210.8099999999995
0.0,-3891.4799999999996,183.3870138303464,3.565397576789404,12054.794520548556,-3891.4799999999996
0.0,-3481.5600000000004,183.3870138303464,3.565397576789404,9041.095890411418,-3481.5600000000004
0.0,-3126.49,433.3581471729667,4.691370585797426,6027.397260274278,-3126.49
0.0,-2783.1699999999996,433.3581471729667,4.691370585797426,3013.698630137139,-2783.1699999999996
0.0,-2509.41,183.3870138303464,3.565397576789404,0.0,-2509.41
0.0,-2286.9799999999996,183.3870138303464,3.565397576789404,0.0,-2286.9799999999996
0.0,-2172.7599999999998,433.3581471729667,4.691370585797426,0.0,-2172.7599999999998
0.0,-2108.4699999999993,433.3581471729667,4.691370585797426,0.0,-2108.4699999999993
0.0,-2035.9499999999998,433.3581471729667,4.691370585797426,0.0,-2035.9499999999998
0.0,-2072.2,433.3581471729667,4.691370585797426,0.0,-2072.2
0.0,-2328.47,433.3581471729667,4.691370585797426,0.0,-2328.47
0.00084645,-2725.21,433.3581471729667,4.691370585797426,0.0,-2725.21
0.009310950000000002,-3026.2400000000002,433.3581471729667,4.691370585797426,0.0,-3026.2400000000002
0.01608255,-3087.46,748.9661518987632,5.874934495489499,1205.4794520548558,-3087.46
0.02623995,-2985.3399999999997,433.3581471729667,4.691370585797426,1205.4794520548558,-2985.3399999999997
0.019468350000000002,-2876.6499999999996,433.3581471729667,4.691370585797426,1205.4794520548558,-2876.6499999999996
0.0152361,-2830.51,183.3870138303464,3.565397576789404,1205.4794520548558,-2830.51
0.0084645,-2546.74,183.3870138303464,3.565397576789404,1205.4794520548558,-2546.74
0.00423225,-2746.91,183.3870138303464,3.565397576789404,1205.4794520548558,-2746.91
0.00084645,-2760.47,183.3870138303464,3.565397576789404,1205.4794520548558,-2760.47
0.0,-2987.8799999999997,183.3870138303464,3.565397576789404,602.7397260274279,-2987.8799999999997
0.0,-3734.48,183.3870138303464,3.565397576789404,3013.698630137139,-3734.48
0.0,-4109.13,183.3870138303464,3.565397576789404,9041.095890411418,-4109.13
0.0,-3779.52,183.3870138303464,3.565397576789404,12054.794520548556,-3779.52
0.0,-3528.4,183.3870138303464,3.565397576789404,12054.794520548556,-3528.4
0.0,-3024.96,433.3581471729667,4.691370585797426,9041.095890411418,-3024.96
0.0,-2634.04,433.3581471729667,4.691370585797426,6027.397260274278,-2634.04
0.0,-2378.3100000000004,748.9661518987632,5.874934495489499,3013.698630137139,-2378.3100000000004
0.0,-2095.4300000000003,433.3581471729667,4.691370585797426,0.0,-2095.4300000000003
0.0,-1827.76,183.3870138303464,3.565397576789404,0.0,-1827.76
0.0,-1716.2200000000003,10.393633124955159,1.9130854775184907,0.0,-1716.2200000000003
0.0,-1618.5700000000002,183.3870138303464,3.565397576789404,0.0,-1618.5700000000002
0.0,-1563.21,183.3870138303464,3.565397576789404,0.0,-1563.21
0.0,-1640.58,183.3870138303464,3.565397576789404,0.0,-1640.58
0.0,-2039.1999999999998,183.3870138303464,3.565397576789404,0.0,-2039.1999999999998
0.00084645,-2353.3,183.3870138303464,3.565397576789404,0.0,-2353.3
0.0067716,-2546.62,183.3870138303464,3.565397576789404,0.0,-2546.62
0.0135432,-2668.6899999999996,183.3870138303464,3.565397576789404,1205.4794520548558,-2668.6899999999996
0.0084645,-2787.0599999999995,183.3870138303464,3.565397576789404,1205.4794520548558,-2787.0599999999995
0.011003850000000003,-3153.5299999999997,433.3581471729667,4.691370585797426,1205.4794520548558,-3153.5299999999997
0.01777545,-3250.59,433.3581471729667,4.691370585797426,1205.4794520548558,-3250.59
0.0135432,-3207.59,183.3870138303464,3.565397576789404,1205.4794520548558,-3207.59
0.00423225,-2943.16,433.3581471729667,4.691370585797426,1205.4794520548558,-2943.16
0.00084645,-3034.92,433.3581471729667,4.691370585797426,1205.4794520548558,-3034.92
0.0,-2988.88,183.3870138303464,3.565397576789404,602.7397260274279,-2988.88
0.0,-3719.6299999999997,183.3870138303464,3.565397576789404,3013.698630137139,-3719.6299999999997
0.0,-4069.1499999999996,183.3870138303464,3.565397576789404,9041.095890411418,-4069.1499999999996
0.0,-3902.2799999999997,183.3870138303464,3.565397576789404,12054.794520548556,-3902.2799999999997
0.0,-3486.6800000000003,183.3870138303464,3.565397576789404,12054.794520548556,-3486.6800000000003
0.0,-3165.0899999999997,183.3870138303464,3.565397576789404,9041.095890411418,-3165.0899999999997
0.0,-2839.73,183.3870138303464,3.565397576789404,6027.397260274278,-2839.73
0.0,-2563.2499999999995,10.393633124955159,1.9130854775184907,3013.698630137139,-2563.2499999999995
0.0,-2320.45,10.393633124955159,1.9130854775184907,0.0,-2320.45
0.0,-2073.18,0.0,0.0,0.0,-2073.18
0.0,-1930.54,0.0,0.0,0.0,-1930.54
0.0,-1901.75,0.0,0.0,0.0,-1901.75
0.0,-1902.5499999999997,0.0,0.0,0.0,-1902.5499999999997
0.0,-1957.6499999999999,0.0,0.0,0.0,-1957.6499999999999
0.0,-2391.47,0.0,0.0,0.0,-2391.47
0.0,-3019.25,0.0,0.0,0.0,-3019.25
0.00253935,-4031.5099999999998,0.0,0.0,0.0,-4031.5099999999998
0.00761805,-3689.6899999999996,10.393633124955159,1.9130854775184907,1205.4794520548558,-3689.6899999999996
0.011003850000000003,-2842.5899999999997,183.3870138303464,3.565397576789404,1205.4794520548558,-2842.5899999999997
0.0135432,-2331.95,433.3581471729667,4.691370585797426,1205.4794520548558,-2331.95
0.014389649999999999,-2323.58,433.3581471729667,4.691370585797426,1205.4794520548558,-2323.58
0.011003850000000003,-2193.65,748.9661518987632,5.874934495489499,1205.4794520548558,-2193.65
0.0050787,-2112.37,748.9661518987632,5.874934495489499,1205.4794520548558,-2112.37
0.00084645,-2053.93,1143.4669774133872,7.467764981568688,1205.4794520548558,-2053.93
0.0,-2822.5499999999997,1143.4669774133872,7.467764981568688,602.7397260274279,-2822.5499999999997
0.0,-3917.2099999999996,748.9661518987632,5.874934495489499,3013.698630137139,-3917.2099999999996
0.0,-4338.610000000001,748.9661518987632,5.874934495489499,9041.095890411418,-4338.610000000001
0.0,-4063.7,433.3581471729667,4.691370585797426,12054.794520548556,-4063.7
0.0,-3695.0699999999997,433.3581471729667,4.691370585797426,12054.794520548556,-3695.0699999999997
0.0,-3170.0299999999997,433.3581471729667,4.691370585797426,9041.095890411418,-3170.0299999999997
0.0,-2764.8099999999995,433.3581471729667,4.691370585797426,6027.397260274278,-2764.8099999999995
0.0,-2392.66,433.3581471729667,4.691370585797426,3013.698630137139,-2392.66
0.0,-1985.4799999999998,433.3581471729667,4.691370585797426,0.0,-1985.4799999999998
0.0,-1749.9,433.3581471729667,4.691370585797426,0.0,-1749.9
0.0,-1680.6000000000001,433.3581471729667,4.691370585797426,0.0,-1680.6000000000001
0.0,-1651.5200000000002,433.3581471729667,4.691370585797426,0.0,-1651.5200000000002
0.0,-1752.3600000000001,433.3581471729667,4.691370585797426,0.0,-1752.3600000000001
0.0,-1920.4,433.3581471729667,4.691370585797426,0.0,-1920.4
0.0,-2386.2,1143.4669774133872,7.467764981568688,0.0,-2386.2
0.0,-3120.0699999999997,1845.5188561564355,15.0,0.0,-3120.0699999999997
0.0016929,-3789.96,1845.5188561564355,15.0,0.0,-3789.96
0.0067716,-3794.0699999999997,1920.6819132706223,15.0,1205.4794520548558,-3794.0699999999997
0.0135432,-3168.2999999999997,1920.6819132706223,15.0,1205.4794520548558,-3168.2999999999997
0.011003850000000003,-2803.09,1845.5188561564355,15.0,1205.4794520548558,-2803.09
0.0101574,-1843.32,1845.5188561564355,15.0,1205.4794520548558,-1843.32
0.0059251500000000006,-2131.9,1845.5188561564355,15.0,1205.4794520548558,-2131.9
0.0033858,-2935.8999999999996,1553.937361894321,15.0,1205.4794520548558,-2935.8999999999996
0.00084645,-2831.5499999999997,1553.937361894321,15.0,1205.4794520548558,-2831.5499999999997
